Audio_Id,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Album_Name,Album_Type,Album_Total_Tracks,Album_Popularity,Year,Month,Day,Track_Name,Track_Popularity,Duration,Track_Number,Disc Number,Artist_Name,Artist_Followers,Artist_Popularity
137,0.514,0.898,11.0,-6.765,0.0,0.0577,0.00488,0.0345,0.0746,0.353,123.067,4.0,X&Y,album,13,79,2005,6,7,Speed of Sound,71,287906,7,1,Coldplay,55363356,91
138,0.667,0.621,7.0,-5.229,0.0,0.035,9.31e-05,4.33e-05,0.0572,0.492,111.996,4.0,X,album,13,33,2007,11,21,2 Hearts,20,171266,1,1,Kylie Minogue,2108451,76
139,0.446,0.489,11.0,-10.26,0.0,0.033,0.272,0.0,0.16,0.396,137.829,4.0,The Very Best of Frankie Valli & The 4 Seasons,compilation,20,65,2003,1,14,My Eyes Adored You,40,212626,16,1,Frankie Valli,332052,66
140,0.527,0.429,8.0,-12.431,1.0,0.0321,0.655,0.0,0.0865,0.277,97.893,4.0,Living Years,album,10,1,1988,10,28,The Living Years,3,332333,2,1,Mike + The Mechanics,711097,58
141,0.765,0.831,7.0,-6.522,1.0,0.0565,0.0894,0.0,0.393,0.809,100.026,4.0,Funky Divas,album,13,55,1992,3,24,Free Your Mind,53,293105,4,1,En Vogue,1427032,57
142,0.502,0.765,0.0,-3.672,0.0,0.0476,0.0138,0.0,0.515,0.805,162.097,4.0,Monsters (feat. Demi Lovato and blackbear),single,2,34,2020,4,3,Monsters (feat. Demi Lovato and blackbear),37,174424,1,1,All Time Low,3090803,70
143,0.607,0.878,4.0,-4.422,1.0,0.0665,0.000246,0.0,0.337,0.853,119.955,4.0,A Hangover You Don't Deserve,album,18,47,2004,9,11,1985,48,193000,3,1,Bowling For Soup,1183319,62
144,0.797,0.608,6.0,-6.096,0.0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,4.0,#willpower (Deluxe),album,18,62,2013,1,1,#thatPOWER,64,279506,9,1,will.i.am,4259997,75
145,0.553,0.946,7.0,-4.249,0.0,0.0383,0.00106,0.000655,0.368,0.458,135.977,4.0,Greatest Hits,compilation,18,58,2001,1,1,Friday I'm In Love,43,214400,14,1,The Cure,5988031,79
146,0.604,0.105,2.0,-16.78,1.0,0.0357,0.977,0.0,0.0993,0.553,92.238,4.0,The Complete Pop & Country Hits,compilation,24,28,2013,8,2,The Old Lamplighter,28,141120,11,1,The Browns,7110,37
147,0.559,0.504,7.0,-9.455,1.0,0.0246,0.106,0.0,0.13,0.479,89.051,4.0,Yourself or Someone Like You,album,12,71,1996,10,1,Back 2 Good,52,340173,6,1,Matchbox Twenty,2572897,68
148,0.689,0.811,7.0,-4.708,1.0,0.0264,0.00288,0.0,0.207,0.47,123.008,4.0,Introducing,album,11,39,2009,12,8,Black Box,39,209253,1,1,Stan Walker,255704,53
149,0.652,0.557,1.0,-5.714,0.0,0.0318,0.74,0.0,0.124,0.483,150.073,4.0,Narrated For You,album,12,82,2018,11,16,Let Me Down Slowly,83,169353,4,1,Alec Benjamin,5320493,77
150,0.671,0.539,7.0,-6.08,1.0,0.0392,0.18,0.0,0.0748,0.934,94.98,4.0,Nobody but Me (Deluxe),album,13,58,2016,10,21,Someday (feat. Meghan Trainor),55,203453,8,1,Michael Bublé,6530963,88
151,0.223,0.0497,3.0,-16.37,1.0,0.0351,0.967,0.000258,0.222,0.1,86.659,1.0,The Very Best Of Judy Collins,compilation,16,42,2001,8,21,Send in the Clowns,27,244426,15,1,Judy Collins,268597,46
152,0.666,0.919,4.0,-3.031,1.0,0.0293,0.00164,0.00042,0.106,0.528,115.051,4.0,Timomatic,album,13,36,2012,8,24,Incredible,23,236386,5,1,Timomatic,32923,33
153,0.43,0.685,11.0,-5.907,0.0,0.0853,0.1,0.0,0.119,0.308,84.838,4.0,Our Song (Luca Schreiner Remix),single,2,21,2021,6,4,Our Song - Luca Schreiner Remix,25,164960,1,1,Anne-Marie,12175655,79
155,0.635,0.841,5.0,-5.379,1.0,0.0422,0.0134,0.0,0.0622,0.424,109.021,4.0,Doo-Wops & Hooligans,album,12,86,2010,5,11,Just the Way You Are,81,220734,2,1,Bruno Mars,64119523,96
156,0.707,0.924,7.0,-2.842,1.0,0.031,0.000972,0.00703,0.204,0.919,127.937,4.0,18 Months,album,15,80,2012,10,29,Feel So Close - Radio Edit,81,206413,3,1,Calvin Harris,22977270,86
157,0.462,0.277,9.0,-11.399,1.0,0.0315,0.749,7.56e-06,0.409,0.388,131.001,3.0,All Time Greatest Hits,compilation,30,24,2000,10,19,It's Four in the Morning,24,164234,23,1,Faron Young,106173,43
158,0.535,0.716,4.0,-5.025,1.0,0.0431,0.326,0.0,0.659,0.901,94.379,4.0,I Love Rock 'N' Roll (Expanded Edition),album,15,71,1981,11,18,I Love Rock 'N Roll,76,175173,1,1,Joan Jett & the Blackhearts,928647,66
159,0.633,0.748,7.0,-9.689,1.0,0.0664,0.172,0.0,0.38,0.497,142.575,4.0,Fundamental As Anything,album,11,34,1985,9,1,You're So Strong,23,209133,1,1,Mental As Anything,146955,48
160,0.611,0.638,9.0,-5.086,1.0,0.0409,0.431,0.0,0.104,0.424,169.92,4.0,Curiouser,album,12,42,2008,10,18,Caught In The Crowd,41,213133,3,1,Kate Miller-Heidke,74533,41
161,0.653,0.239,5.0,-18.54,0.0,0.0453,0.806,0.0146,0.132,0.765,80.392,4.0,The Best Of Canned Heat,compilation,10,54,1987,1,1,Going Up The Country,57,171373,7,1,Canned Heat,640897,58
162,0.591,0.808,9.0,-5.943,1.0,0.288,0.0869,0.00396,0.147,0.337,92.864,4.0,Girl On Fire,album,13,54,2012,11,26,Girl On Fire (feat. Nicki Minaj) - Inferno Version,51,270720,6,1,Alicia Keys,12277244,80
164,0.506,0.849,2.0,-3.782,1.0,0.0431,0.00676,5.65e-06,0.329,0.319,129.935,4.0,1000 Stars,album,14,29,2009,2,20,Alive,31,211000,4,1,Natalie Bassingthwaighte,27155,24
165,0.421,0.98,5.0,-2.201,1.0,0.0887,0.0727,0.0,0.459,0.509,139.36,4.0,Revenge,album,16,52,1986,6,30,When Tomorrow Comes - Remastered Version,47,268720,3,1,Eurythmics,2141494,71
166,0.646,0.82,3.0,-8.066,1.0,0.0286,0.102,0.00183,0.037,0.712,122.43,4.0,Wonderland (2011 Expanded Edition),album,27,0,1986,5,1,Oh L'Amour - 2011 Remaster,0,183920,10,1,Erasure,1111833,64
167,0.234,0.865,9.0,-5.131,1.0,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,4.0,Wasting Light,album,11,65,2011,4,12,Walk,64,255960,11,1,Foo Fighters,12224166,78
168,0.704,0.793,8.0,-2.266,1.0,0.0591,0.0488,0.0,0.575,0.412,127.96,4.0,Nothing but the Beat (Ultimate Edition),album,29,80,2012,12,7,Turn Me On (feat. Nicki Minaj),64,199680,2,1,David Guetta,26562901,90
169,0.668,0.802,5.0,-4.005,0.0,0.0917,0.0273,0.0,0.163,0.769,113.796,4.0,Never Gonna Not Dance Again,single,1,57,2022,11,4,Never Gonna Not Dance Again,62,225789,1,1,P!nk,17411269,81
170,0.605,0.822,0.0,-4.833,1.0,0.0438,0.00671,0.134,0.147,0.288,167.997,4.0,Evolve,album,12,86,2017,6,23,Thunder,83,187146,10,1,Imagine Dragons,55627342,89
171,0.585,0.776,5.0,-5.898,1.0,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,4.0,Let Go,album,13,80,2002,6,4,Complicated,80,244506,2,1,Avril Lavigne,11428971,78
172,0.698,0.932,4.0,-7.484,1.0,0.0503,0.0233,0.000261,0.399,0.836,150.02,4.0,Fingers,album,11,32,1995,4,25,Right Type of Mood,36,193666,1,1,HERBIE,1488,27
173,0.737,0.867,11.0,-2.259,0.0,0.0458,0.0398,0.0,0.32,0.506,98.05,4.0,"Baby, I'm Jealous (feat. Doja Cat)",single,1,46,2020,10,9,"Baby, I'm Jealous (feat. Doja Cat)",52,175873,1,1,Bebe Rexha,9421965,80
174,0.798,0.655,0.0,-8.071,1.0,0.0387,0.381,1.09e-06,0.477,0.828,111.98,4.0,Watching The Sky,album,14,35,2018,6,8,We Belong,20,207991,5,1,Sheppard,316183,61
176,0.737,0.93,1.0,-6.083,1.0,0.0534,0.237,1.57e-06,0.0911,0.965,103.191,4.0,Alegria Y Cosabuena,album,15,50,2001,3,19,Macarena - Bayside Boys Remix,53,253106,1,1,Los Del Rio,72803,59
177,0.723,0.809,7.0,-3.081,0.0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4.0,Peace Is the Mission,album,9,4,2015,6,1,Lean On (feat. MØ & DJ Snake),5,176561,4,1,Major Lazer,6223043,77
178,0.577,0.94,6.0,-4.439,0.0,0.0361,2.42e-05,0.0715,0.347,0.818,116.045,4.0,Word Up! (The Remixes),single,6,60,2004,11,16,Word Up!,65,172666,1,1,Korn,8361395,78
179,0.908,0.557,8.0,-4.243,0.0,0.107,0.242,0.0,0.0709,0.897,90.032,4.0,Scorpion,album,16,70,2001,1,1,Let Me Blow Ya Mind,73,230133,4,1,Eve,1459292,69
180,0.682,0.836,9.0,-3.777,1.0,0.0424,0.0464,3.13e-06,0.0797,0.486,104.984,4.0,Ghost,single,1,42,2014,6,8,Ghost,47,216106,1,1,Ella Henderson,1638865,73
181,0.67,0.558,2.0,-9.159,1.0,0.0251,0.238,0.0,0.106,0.63,80.511,4.0,Marcy Playground,album,12,65,1997,1,1,Sex & Candy,68,173493,2,1,Marcy Playground,453258,57
182,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,Please Excuse Me for Being Antisocial,album,16,77,2019,12,6,The Box,80,196652,2,1,Roddy Ricch,11055152,80
183,0.768,0.881,9.0,-4.392,0.0,0.113,0.0188,3.65e-06,0.298,0.502,99.98,4.0,Hello Friday (feat. Jason Derulo),single,1,34,2016,2,26,Hello Friday (feat. Jason Derulo),39,201237,1,1,Flo Rida,8748389,81
184,0.727,0.937,11.0,-2.871,0.0,0.286,0.00417,0.0,0.091,0.749,132.067,4.0,Gangnam Style (강남스타일),single,1,66,2012,1,1,Gangnam Style (강남스타일),71,219493,1,1,PSY,1661704,64
185,0.716,0.736,1.0,-5.18,0.0,0.0363,0.336,1.4e-05,0.137,0.542,104.018,4.0,Higher (feat. iann dior),single,1,45,2021,1,29,Higher (feat. iann dior),50,203953,1,1,Clean Bandit,5659704,77
186,0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,4.0,Nellyville,album,19,75,2002,6,25,Dilemma,76,289160,10,1,Nelly,3172081,76
187,0.528,0.965,11.0,-7.984,0.0,0.0465,0.141,0.985,0.0797,0.587,136.065,4.0,"Before the Storm, Special Edition",album,20,63,2001,1,1,Sandstorm,68,225493,4,1,Darude,224720,60
188,0.48,0.542,4.0,-9.873,1.0,0.0428,0.803,0.0,0.147,0.614,118.301,4.0,Downtown - The Best of Petula Clark,compilation,50,0,1996,1,1,Downtown,0,184000,3,1,Petula Clark,347125,52
189,0.437,0.938,1.0,-2.92,1.0,0.152,0.000913,0.0,0.116,0.734,201.97,4.0,SUCKER,album,15,58,2015,2,9,Famous,35,231616,9,1,Charli xcx,4591694,87
190,0.683,0.739,11.0,-12.831,0.0,0.0495,4.91e-05,0.0122,0.293,0.836,122.113,4.0,Up,album,10,0,1992,1,7,I'm Too Sexy,1,170466,3,1,Right Said Fred,52946,51
191,0.781,0.722,7.0,-8.376,1.0,0.0667,0.236,0.000398,0.077,0.533,87.858,4.0,Blazzin' Fire,album,13,5,2010,12,14,Bad Boys (Theme from COPS),4,229374,1,1,Inner Circle,444481,65
192,0.641,0.722,8.0,-5.386,1.0,0.082,0.323,0.0,0.104,0.716,93.992,4.0,Good Girl Gone Bad: Reloaded,album,16,70,2007,3,31,Hate That I Love You,54,218946,6,1,Rihanna,64274904,91
193,0.837,0.954,8.0,-3.512,0.0,0.0414,0.0933,0.000405,0.143,0.972,127.019,4.0,Hard Candy,album,16,53,2008,4,19,Give It 2 Me,53,287906,3,1,Madonna,8245657,81
194,0.471,0.797,6.0,-8.407,0.0,0.0389,0.000179,6.49e-06,0.299,0.497,152.903,4.0,New Miserable Experience,album,12,60,1992,1,1,Hey Jealousy,61,236626,2,1,Gin Blossoms,702332,57
196,0.725,0.259,2.0,-10.959,1.0,0.0382,0.843,2.63e-06,0.112,0.2,133.849,4.0,Man @ Work,album,13,50,2003,7,22,Overkill - Acoustic Version,52,227400,3,1,Colin Hay,121601,57
197,0.261,0.964,9.0,-6.654,1.0,0.0638,0.00141,2.87e-05,0.183,0.326,162.902,3.0,Foo Fighters,album,12,62,1995,7,4,This Is a Call,56,233360,1,1,Foo Fighters,12224166,78
198,0.757,0.884,10.0,-5.488,0.0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,4.0,Revival (Deluxe),album,16,72,2015,10,9,Kill Em With Kindness,60,217906,2,1,Selena Gomez,51404798,83
200,0.654,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.41,99.945,4.0,Purpose (Deluxe),album,19,85,2015,11,13,Sorry,82,200786,4,1,Justin Bieber,79449393,92
201,0.771,0.671,2.0,-5.617,1.0,0.0553,0.00929,0.0,0.0637,0.714,85.026,4.0,Lover,album,18,91,2019,8,23,You Need To Calm Down,76,171360,14,1,Taylor Swift,128251709,100
202,0.597,0.902,7.0,-4.246,0.0,0.0355,0.0899,0.0,0.65,0.96,130.674,4.0,Colour By Numbers (Remastered / Expanded Edition),album,15,68,1983,10,1,Church Of The Poison Mind - Remastered 2002,44,212146,6,1,Culture Club,1652128,65
203,0.778,0.719,4.0,-9.698,1.0,0.0345,0.0123,0.0262,0.297,0.729,115.4,4.0,Greatest Hits,compilation,14,59,1993,10,12,Ghostbusters,65,239133,1,1,Ray Parker Jr.,110141,60
204,0.747,0.687,0.0,-6.102,1.0,0.0449,0.336,0.0,0.302,0.558,106.045,4.0,The Valley,album,13,46,2017,3,24,I Love You Always Forever,49,223160,13,1,Betty Who,297564,50
205,0.385,0.433,11.0,-9.256,1.0,0.0435,0.241,7.07e-06,0.11,0.427,89.974,4.0,Throwing Copper,album,14,67,1994,1,1,Lightning Crashes,66,325600,5,1,Live,829066,62
207,0.646,0.6,9.0,-6.569,1.0,0.458,0.231,0.0,0.0794,0.811,192.082,4.0,Street Dreams (Bonus Track),album,20,59,2003,2,1,Can't Let You Go (feat. Mike Shorey & Lil' Mo),56,223973,5,1,Fabolous,2690636,66
208,0.628,0.953,10.0,-4.989,0.0,0.0626,0.00276,0.0132,0.427,0.515,111.134,4.0,Solid State Logik 1,album,8,50,2021,1,1,Justified & Ancient,46,228372,7,1,The KLF,119690,44
209,0.592,0.907,7.0,-3.651,1.0,0.0541,0.000428,2.09e-05,0.0681,0.919,135.674,4.0,Silver Side Up,album,10,78,2001,9,11,Never Again,56,260826,1,1,Nickelback,7236720,80
211,0.648,0.759,6.0,-4.315,1.0,0.306,0.0142,0.0,0.648,0.518,85.996,4.0,It Ain't Safe No More. . .,album,19,64,2002,11,26,I Know What You Want (feat. Flipmode Squad),69,324306,12,1,Busta Rhymes,2907226,73
212,0.563,0.75,11.0,-4.496,1.0,0.127,0.113,0.0,0.0788,0.812,173.906,4.0,Rated R,album,13,74,2009,11,20,Rude Boy,76,222920,8,1,Rihanna,64274904,91
213,0.73,0.602,6.0,-3.782,0.0,0.206,0.362,3.69e-06,0.169,0.927,97.954,4.0,Survivor,album,15,65,2001,5,1,"Independent Women, Pt. 1",60,221133,1,1,Destiny's Child,7558957,74
214,0.67,0.365,0.0,-10.158,1.0,0.0564,0.525,0.0,0.0575,0.45,119.344,4.0,Ultimate Sinatra,compilation,26,63,2015,4,17,Fly Me To The Moon,60,147146,17,1,Frank Sinatra,7661930,86
215,0.929,0.301,6.0,-10.877,0.0,0.0547,0.804,0.0,0.0864,0.618,119.963,4.0,"Past, Present, Future",album,13,0,2007,1,1,Always on My Mind,0,176386,7,1,Tiki Taane,63264,41
216,0.633,0.559,6.0,-5.135,1.0,0.313,0.336,0.0,0.262,0.473,114.987,4.0,Hurt Somebody,single,5,54,2018,2,2,Hurt Somebody (With Julia Michaels),49,168640,1,1,Noah Kahan,3673520,86
217,0.678,0.61,0.0,-10.509,1.0,0.0306,0.467,0.0,0.397,0.919,117.04,4.0,Love Hurts,album,12,59,1991,6,11,The Shoop Shoop Song (It's In His Kiss),64,170000,12,1,Cher,3525601,74
218,0.762,0.748,0.0,-4.15,0.0,0.033,0.0266,0.0,0.348,0.851,110.009,4.0,Jason Derulo (International),album,10,70,2010,2,26,In My Head,66,199026,3,1,Jason Derulo,12311496,79
220,0.582,0.748,4.0,-5.93,1.0,0.0521,0.432,0.0,0.0707,0.433,115.13,4.0,Crazy from the Heat,single,4,41,1985,1,15,California Girls,45,171826,3,1,David Lee Roth,687111,49
221,0.209,0.417,3.0,-8.74,1.0,0.0338,0.164,0.00196,0.113,0.124,138.178,4.0,X&Y,album,13,79,2005,6,7,Fix You,82,295533,4,1,Coldplay,55363356,91
222,0.676,0.681,0.0,-5.726,1.0,0.034,0.00148,0.000734,0.239,0.448,115.988,4.0,Horses,single,1,16,2017,7,7,Horses,21,208087,1,1,Teddy Cream,36954,40
223,0.665,0.587,1.0,-10.149,1.0,0.0503,0.0655,4.87e-05,0.218,0.932,83.399,4.0,Edge,album,14,46,1988,11,4,One Summer,49,222866,10,1,Daryl Braithwaite,171321,48
224,0.512,0.304,0.0,-9.19,1.0,0.0318,0.295,0.000622,0.118,0.172,126.078,5.0,Halcyon Days,album,22,59,2014,1,1,How Long Will I Love You - Bonus Track,49,154435,21,1,Ellie Goulding,12732867,81
225,0.716,0.838,10.0,-4.289,1.0,0.0513,0.134,0.0,0.148,0.646,130.034,4.0,Ass Back Home (feat. Neon Hitch),single,1,29,2011,11,1,Ass Back Home (feat. Neon Hitch),34,222213,1,1,Gym Class Heroes,1553093,69
226,0.347,0.772,5.0,-4.359,0.0,0.0549,0.0597,0.0333,0.115,0.035,192.118,3.0,Shot Me Down (feat. Skylar Grey),single,1,50,2014,1,27,Shot Me Down (feat. Skylar Grey) - Radio Edit,55,191412,1,1,David Guetta,26562901,90
228,0.235,0.213,1.0,-8.764,1.0,0.0339,0.828,5.07e-05,0.113,0.153,70.075,4.0,Unmasked: The Platinum Collection (Deluxe),album,71,41,2018,3,16,"Don't Cry For Me Argentina - From ""Evita""",32,324720,10,1,Julie Covington,4210,30
229,0.536,0.807,9.0,-7.696,1.0,0.129,0.00014,0.128,0.069,0.638,184.894,4.0,Blue Planet Eyes,album,10,45,2014,1,1,Is This How You Feel?,48,214093,3,1,The Preatures,71601,41
230,0.667,0.712,9.0,-6.575,1.0,0.0294,0.121,0.0,0.128,0.538,95.009,4.0,Something to Remember,compilation,14,54,1995,11,17,Crazy for You,44,224520,5,1,Madonna,8245657,81
231,0.438,0.399,7.0,-11.581,1.0,0.0285,0.458,6.11e-05,0.707,0.462,104.167,4.0,The Fureys & Davy Arthur Live,album,11,38,2007,1,1,When You Were Sweet Sixteen,35,326226,1,1,The Fureys,64212,42
232,0.628,0.764,4.0,-9.184,1.0,0.0319,0.28,0.0,0.415,0.587,131.469,4.0,The Very Best (Remastered),album,12,44,2015,11,7,You've Got Your Troubles - Remastered,42,208143,7,1,The Fortunes,63002,43
233,0.721,0.769,7.0,-4.111,1.0,0.105,0.0922,0.0,0.0817,0.915,155.932,4.0,Special,album,12,69,2022,7,15,2 Be Loved (Am I Ready),64,187107,4,1,Lizzo,5709583,70
234,0.616,0.597,8.0,-5.328,1.0,0.0415,0.691,0.0,0.104,0.362,165.508,4.0,Laundry Service,album,13,72,2001,11,13,Underneath Your Clothes,58,224066,2,1,Shakira,35807322,88
235,0.74,0.752,9.0,-7.008,0.0,0.0359,0.0409,0.00125,0.0233,0.939,114.851,4.0,Emotions,album,10,57,1991,9,17,Emotions,60,248093,1,1,Mariah Carey,10777706,87
236,0.538,0.497,2.0,-12.068,1.0,0.0357,0.0747,1.64e-06,0.0713,0.89,168.065,4.0,Lap Of Luxury,album,10,58,1988,4,12,Don't Be Cruel,41,187200,6,1,Cheap Trick,1543550,61
237,0.877,0.854,1.0,-4.523,1.0,0.147,0.0544,5.5e-05,0.144,0.54,114.472,4.0,Bad (Remastered),album,11,74,1987,8,31,The Way You Make Me Feel - 2012 Remaster,67,298120,2,1,Michael Jackson,33826052,85
238,0.608,0.531,0.0,-9.549,1.0,0.028,0.534,7.17e-06,0.183,0.328,110.092,4.0,All That I Am,album,12,58,1997,9,23,No One Else Comes Close,55,231066,8,1,Joe,2003381,66
240,0.519,0.77,7.0,-8.788,1.0,0.0809,0.0675,3.48e-06,0.0762,0.921,158.29,4.0,Smash,album,14,74,1994,4,8,Come Out and Play,70,197800,7,1,The Offspring,5985781,79
241,0.6,0.89,4.0,-4.106,0.0,0.0427,0.0791,0.00222,0.3,0.668,177.995,4.0,Over Now (with The Weeknd),single,1,29,2020,8,28,Over Now (with The Weeknd),34,210795,1,1,Calvin Harris,22977270,86
242,0.466,0.439,5.0,-8.892,0.0,0.0325,0.741,1.64e-05,0.0707,0.289,107.173,4.0,Never for Ever,album,11,65,1980,9,8,Babooshka,57,209933,1,1,Kate Bush,2236351,72
243,0.413,0.64,8.0,-5.811,1.0,0.0427,0.273,0.0,0.11,0.149,75.245,4.0,Dancing With The Devil,single,1,37,2021,3,26,Dancing With The Devil,42,243992,1,1,Demi Lovato,26879476,78
244,0.292,0.714,2.0,-4.919,1.0,0.0316,0.000658,0.000109,0.102,0.462,151.412,3.0,Frogstomp (Deluxe Edition) [Remastered],album,21,60,1995,3,27,Tomorrow,61,266280,2,1,Silverchair,1283830,59
245,0.28,0.384,2.0,-9.845,0.0,0.031,0.114,1.33e-06,0.0831,0.143,77.949,4.0,Faith,album,10,72,1987,10,30,Kissing a Fool - Remastered,55,280720,9,1,George Michael,5125991,75
246,0.56,0.959,7.0,-2.433,1.0,0.102,0.000722,0.000221,0.209,0.669,163.983,4.0,The Best Damn Thing (Expanded Edition),album,17,72,2007,4,17,Girlfriend,73,216600,1,1,Avril Lavigne,11428971,78
247,0.322,0.36,1.0,-8.429,1.0,0.0273,0.893,2.92e-06,0.0918,0.378,97.63,3.0,For Collectors Only,album,32,32,1996,11,5,You Belong To Me,36,170186,1,1,The Duprees,43688,33
248,0.399,0.708,0.0,-10.541,0.0,0.0387,0.118,0.0,0.179,0.688,207.424,4.0,Soul Provider,album,10,64,1989,6,27,How Can We Be Lovers,51,235626,5,1,Michael Bolton,2303692,66
249,0.499,0.702,1.0,-6.539,0.0,0.0316,0.000384,0.0,0.203,0.35,140.007,4.0,Undressed,album,13,43,2014,6,13,I Love This Life,30,229920,10,1,Kim Cesarion,37305,42
250,0.742,0.732,2.0,-6.046,0.0,0.0311,0.0424,0.00446,0.101,0.694,97.922,4.0,Can't Take Me Home (Expanded Edition),album,15,53,2000,4,4,Most Girls,49,298960,3,1,P!nk,17411269,81
251,0.87,0.817,9.0,-9.02,1.0,0.0537,0.136,0.0164,0.079,0.847,131.994,4.0,Skitzmix 2 (Mixed by Nick Skitz),album,17,28,2014,12,12,A Little Bit (Double M’s Radio Edit),31,214306,2,1,Pandora,356,18
252,0.408,0.676,6.0,-6.073,0.0,0.0771,0.0301,0.0,0.0684,0.644,209.591,4.0,San Cisco,album,12,36,2012,11,23,Fred Astaire,38,175986,2,1,San Cisco,251974,50
254,0.707,0.632,10.0,-7.031,1.0,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,4.0,Man of the Woods,album,16,63,2018,2,2,Say Something (feat. Chris Stapleton),66,278893,9,1,Justin Timberlake,14830276,82
255,0.711,0.292,4.0,-15.523,0.0,0.037,0.313,0.0,0.131,0.194,103.951,4.0,Tracy Chapman,album,11,77,1988,4,5,Fast Car,78,296800,2,1,Tracy Chapman,1872240,72
256,0.715,0.907,7.0,-6.025,0.0,0.0993,0.0172,8.39e-05,0.426,0.841,124.992,4.0,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],album,25,78,2009,1,1,Rock That Body,55,268840,2,1,Black Eyed Peas,8609765,81
257,0.535,0.962,11.0,-3.453,1.0,0.0638,0.00361,0.0,0.163,0.687,144.984,4.0,Get Your Heart On! (Deluxe Edition),album,14,61,2011,6,17,Jet Lag (feat. Natasha Bedingfield),63,204526,3,1,Simple Plan,3717888,70
260,0.396,0.629,9.0,-4.78,1.0,0.0287,0.0328,0.0,0.183,0.358,173.794,4.0,Science & Faith,album,12,55,2011,1,18,For the First Time,58,252853,2,1,The Script,8365493,78
261,0.762,0.692,5.0,-3.973,0.0,0.0438,0.113,0.0,0.094,0.397,114.906,4.0,The Fame,album,15,81,2008,1,1,Paparazzi,74,208306,3,1,Lady Gaga,33378587,92
262,0.642,0.392,4.0,-7.846,0.0,0.0372,0.0151,0.0,0.352,0.0479,138.065,4.0,lie to me,single,1,50,2020,10,14,lie to me,56,177440,1,1,Tate McRae,6385277,86
263,0.543,0.485,8.0,-6.85,1.0,0.0305,0.558,0.0,0.12,0.371,136.961,4.0,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),compilation,59,78,2013,1,1,"Let It Go - From ""Frozen""/Soundtrack Version",74,223840,5,1,Idina Menzel,517376,79
264,0.689,0.586,6.0,-7.61,1.0,0.107,0.241,0.0,0.356,0.611,93.02,4.0,Freedom Child,album,14,56,2017,9,1,Rain,57,209346,2,1,The Script,8365493,78
265,0.747,0.662,1.0,-7.9,0.0,0.0796,0.0118,0.0,0.138,0.63,88.926,4.0,The Miseducation of Lauryn Hill,album,16,77,1998,8,25,Can't Take My Eyes Off of You - (I Love You Baby),67,221466,15,1,Ms. Lauryn Hill,3156774,74
266,0.74,0.567,8.0,-5.283,0.0,0.0702,0.0327,0.0,0.402,0.916,90.094,4.0,Meant To Be,album,12,31,2002,8,30,Rich Girl,33,238933,7,1,Selwyn,3095,36
267,0.536,0.928,11.0,-6.492,0.0,0.0589,0.0154,0.00134,0.2,0.389,136.258,4.0,All That You Can't Leave Behind,album,12,69,2000,1,1,Beautiful Day,71,248400,1,1,U2,12793894,79
268,0.614,0.527,10.0,-6.374,1.0,0.0302,0.597,0.0,0.11,0.354,121.941,4.0,Staying at Tamara's,album,11,74,2018,3,23,Hold My Girl,68,211763,8,1,George Ezra,4258976,74
269,0.957,0.554,3.0,-6.618,0.0,0.067,0.0052,0.00185,0.249,0.64,101.783,4.0,Lucky Day,album,16,61,2002,10,29,Hey Sexy Lady,65,199893,4,1,Shaggy,2308586,74
270,0.562,0.802,9.0,-12.423,0.0,0.0318,0.0096,0.662,0.0919,0.316,127.964,4.0,90s 100 Hits,compilation,100,57,2014,11,28,Don't You Want Me - Edit,35,189773,33,1,Felix,12297,52
271,0.68,0.687,9.0,-6.162,0.0,0.0709,0.0161,0.0,0.261,0.467,150.053,4.0,Paper Trail,album,16,74,2008,9,7,Whatever You Like,73,249533,6,1,T.I.,4914641,76
272,0.651,0.542,1.0,-7.345,0.0,0.0292,0.311,0.0,0.0812,0.581,122.03,4.0,HEAT,single,1,38,2021,2,19,HEAT,43,187277,1,1,Paul Woolford,53565,54
273,0.872,0.987,5.0,-3.935,1.0,0.0502,0.00322,0.0101,0.0522,0.843,128.01,4.0,Do It Now,single,1,22,2014,12,8,Do It Now - Radio Edit,28,166942,1,1,Mashd N Kutcher,67281,40
274,0.699,0.668,1.0,-5.305,1.0,0.106,0.265,0.0,0.141,0.472,83.074,4.0,This Is Me...Then,album,12,56,2002,11,19,All I Have (feat. LL Cool J),55,254466,6,1,Jennifer Lopez,13354430,77
